*  HI b-b recombination spectrum arising from HeI recombination (cont. opacity)
      14.6882  4.78924e-30
      14.7197  4.53232e-30
      14.7513  4.26456e-30
      14.7830  3.98489e-30
      14.8147  3.71018e-30
      14.8465  3.43091e-30
      14.8783  3.14773e-30
      14.9103  2.87453e-30
      14.9422  2.60694e-30
      14.9743  2.35397e-30
      15.0064  2.10983e-30
      15.0386  1.88182e-30
      15.0709  1.66314e-30
      15.1032  1.46677e-30
      15.1356  1.29473e-30
      15.1681  1.13931e-30
      15.2007  1.00495e-30
      15.2333  8.88659e-31
      15.2660  7.96187e-31
      15.2987  7.27653e-31
      15.3315  6.73685e-31
      15.3644  6.27997e-31
      15.3974  6.15597e-31
      15.4304  6.02618e-31
      15.4635  5.94609e-31
      15.4967  6.01083e-31
      15.5300  6.15139e-31
      15.5633  6.33998e-31
      15.5967  6.64566e-31
      15.6302  6.80749e-31
      15.6637  7.03073e-31
      15.6973  7.46488e-31
      15.7310  7.71721e-31
      15.7647  8.10012e-31
      15.7986  8.54841e-31
      15.8325  8.94641e-31
      15.8664  9.28893e-31
      15.9005  9.78763e-31
      15.9346  1.03344e-30
      15.9688  1.07788e-30
      16.0030  1.13746e-30
      16.0374  1.19387e-30
      16.0718  1.23999e-30
      16.1063  1.30317e-30
      16.1408  1.36766e-30
      16.1755  1.42894e-30
      16.2102  1.51332e-30
      16.2449  1.57520e-30
      16.2798  1.63474e-30
      16.3147  1.69446e-30
      16.3497  1.76974e-30
      16.3848  1.85054e-30
      16.4200  1.93083e-30
      16.4552  2.02306e-30
      16.4905  2.10364e-30
      16.5259  2.18119e-30
      16.5613  2.28556e-30
      16.5969  2.37780e-30
      16.6325  2.48234e-30
      16.6682  2.59375e-30
      16.7039  2.67750e-30
      16.7398  2.77855e-30
      16.7757  2.90749e-30
      16.8117  3.00662e-30
      16.8478  3.11942e-30
      16.8839  3.23481e-30
      16.9201  3.35926e-30
      16.9564  3.49015e-30
      16.9928  3.61731e-30
      17.0293  3.76920e-30
      17.0658  3.89277e-30
      17.1024  4.02651e-30
      17.1391  4.16978e-30
      17.1759  4.30992e-30
      17.2128  4.44647e-30
      17.2497  4.60789e-30
      17.2867  4.76641e-30
      17.3238  4.91453e-30
      17.3610  5.06822e-30
      17.3982  5.23935e-30
      17.4355  5.39095e-30
      17.4730  5.55339e-30
      17.5104  5.73045e-30
      17.5480  5.89873e-30
      17.5857  6.06760e-30
      17.6234  6.25059e-30
      17.6612  6.43505e-30
      17.6991  6.60180e-30
      17.7371  6.79241e-30
      17.7751  6.97213e-30
      17.8133  7.14940e-30
      17.8515  7.33883e-30
      17.8898  7.52416e-30
      17.9282  7.71761e-30
      17.9667  7.89681e-30
      18.0052  8.08720e-30
      18.0438  8.26789e-30
      18.0826  8.45275e-30
      18.1213  8.63756e-30
      18.1602  8.81946e-30
      18.1992  8.99860e-30
      18.2382  9.17523e-30
      18.2774  9.34782e-30
      18.3166  9.51529e-30
      18.3559  9.68970e-30
      18.3953  9.85091e-30
      18.4347  1.00090e-29
      18.4743  1.01659e-29
      18.5139  1.03184e-29
      18.5537  1.04598e-29
      18.5935  1.06027e-29
      18.6334  1.07436e-29
      18.6733  1.08774e-29
      18.7134  1.10051e-29
      18.7536  1.11366e-29
      18.7938  1.12575e-29
      18.8341  1.13765e-29
      18.8745  1.14992e-29
      18.9150  1.16192e-29
      18.9556  1.17406e-29
      18.9963  1.18616e-29
      19.0370  1.19862e-29
      19.0779  1.20644e-29
      19.1188  1.22308e-29
      19.1598  1.22198e-29
      19.2010  1.23671e-29
      19.2422  1.25385e-29
      19.2834  1.27282e-29
      19.3248  1.29289e-29
      19.3663  1.31542e-29
      19.4078  1.34114e-29
      19.4495  1.36645e-29
      19.4912  1.40216e-29
      19.5330  1.43738e-29
      19.5749  1.47137e-29
      19.6169  1.50894e-29
      19.6590  1.54814e-29
      19.7012  1.59110e-29
      19.7435  1.63651e-29
      19.7858  1.68325e-29
      19.8283  1.73278e-29
      19.8708  1.78440e-29
      19.9135  1.83824e-29
      19.9562  1.89258e-29
      19.9990  1.94963e-29
      20.0419  2.00890e-29
      20.0849  2.06863e-29
      20.1280  2.12901e-29
      20.1712  2.19075e-29
      20.2145  2.25317e-29
      20.2579  2.31718e-29
      20.3013  2.37998e-29
      20.3449  2.44468e-29
      20.3885  2.51054e-29
      20.4323  2.57569e-29
      20.4761  2.64021e-29
      20.5200  2.70584e-29
      20.5641  2.77068e-29
      20.6082  2.83502e-29
      20.6524  2.89777e-29
      20.6967  2.96122e-29
      20.7411  3.02469e-29
      20.7856  3.08446e-29
      20.8302  3.14281e-29
      20.8749  3.20010e-29
      20.9197  3.25531e-29
      20.9646  3.30765e-29
      21.0096  3.35639e-29
      21.0547  3.40303e-29
      21.0998  3.44761e-29
      21.1451  3.48674e-29
      21.1905  3.52100e-29
      21.2360  3.55136e-29
      21.2815  3.57631e-29
      21.3272  3.59546e-29
      21.3729  3.60838e-29
      21.4188  3.61607e-29
      21.4648  3.61822e-29
      21.5108  3.61007e-29
      21.5570  3.59593e-29
      21.6032  3.57601e-29
      21.6496  3.54590e-29
      21.6960  3.50763e-29
      21.7426  3.46107e-29
      21.7892  3.40483e-29
      21.8360  3.34045e-29
      21.8828  3.26721e-29
      21.9298  3.18433e-29
      21.9768  3.09225e-29
      22.0240  2.99188e-29
      22.0712  2.88338e-29
      22.1186  2.76696e-29
      22.1660  2.64241e-29
      22.2136  2.51174e-29
      22.2613  2.37635e-29
      22.3090  2.23577e-29
      22.3569  2.08975e-29
      22.4049  1.94191e-29
      22.4530  1.79302e-29
      22.5011  1.64407e-29
      22.5494  1.49556e-29
      22.5978  1.35112e-29
      22.6463  1.21129e-29
      22.6949  1.07670e-29
      22.7436  9.48970e-30
      22.7924  8.28484e-30
      22.8413  7.17885e-30
      22.8903  6.17219e-30
      22.9394  5.26781e-30
      22.9886  4.45401e-30
      23.0379  3.76379e-30
      23.0874  3.18519e-30
      23.1369  2.68823e-30
      23.1865  2.27726e-30
      23.2363  1.96470e-30
      23.2861  1.71523e-30
      23.3361  1.53354e-30
      23.3862  1.40382e-30
      23.4363  1.31705e-30
      23.4866  1.27634e-30
      23.5370  1.26374e-30
      23.5875  1.25945e-30
      23.6381  1.27317e-30
      23.6889  1.29623e-30
      23.7397  1.33435e-30
      23.7906  1.37442e-30
      23.8417  1.41852e-30
      23.8928  1.46313e-30
      23.9441  1.51563e-30
      23.9955  1.57420e-30
      24.0469  1.63313e-30
      24.0985  1.68321e-30
      24.1502  1.74258e-30
      24.2021  1.77296e-30
      24.2540  1.83279e-30
      24.3060  1.89597e-30
      24.3582  1.96466e-30
      24.4104  2.02825e-30
      24.4628  2.09571e-30
      24.5153  2.16544e-30
      24.5679  2.23976e-30
      24.6206  2.31454e-30
      24.6734  2.38612e-30
      24.7264  2.46814e-30
      24.7794  2.55355e-30
      24.8326  2.63624e-30
      24.8859  2.72306e-30
      24.9393  2.81106e-30
      24.9928  2.89332e-30
      25.0464  2.98983e-30
      25.1002  3.08431e-30
      25.1540  3.17486e-30
      25.2080  3.27652e-30
      25.2621  3.38312e-30
      25.3163  3.47696e-30
      25.3706  3.58889e-30
      25.4250  3.69388e-30
      25.4796  3.80068e-30
      25.5343  3.92070e-30
      25.5890  4.03060e-30
      25.6439  4.13681e-30
      25.6990  4.26798e-30
      25.7541  4.39623e-30
      25.8093  4.51158e-30
      25.8647  4.64017e-30
      25.9202  4.76500e-30
      25.9759  4.88636e-30
      26.0316  5.03132e-30
      26.0874  5.16647e-30
      26.1434  5.28401e-30
      26.1995  5.43345e-30
      26.2557  5.56441e-30
      26.3120  5.68730e-30
      26.3685  5.81671e-30
      26.4251  5.95368e-30
      26.4818  6.07899e-30
      26.5386  6.22626e-30
      26.5955  6.33515e-30
      26.6526  6.44118e-30
      26.7098  6.57415e-30
      26.7671  6.69460e-30
      26.8245  6.77378e-30
      26.8821  6.88781e-30
      26.9398  6.99165e-30
      26.9976  7.04311e-30
      27.0555  7.13236e-30
      27.1135  7.20689e-30
      27.1717  7.26076e-30
      27.2300  7.29394e-30
      27.2884  7.36546e-30
      27.3470  7.35024e-30
      27.4057  7.35758e-30
      27.4645  7.38780e-30
      27.5234  7.36225e-30
      27.5824  7.32535e-30
      27.6416  7.31888e-30
      27.7009  7.25426e-30
      27.7604  7.16042e-30
      27.8199  7.09508e-30
      27.8796  6.98942e-30
      27.9395  6.87833e-30
      27.9994  6.75327e-30
      28.0595  6.64917e-30
      28.1197  6.48919e-30
      28.1800  6.33675e-30
      28.2405  6.21305e-30
      28.3011  6.07300e-30
      28.3618  5.90983e-30
      28.4227  5.78275e-30
      28.4836  5.63252e-30
      28.5447  5.48123e-30
      28.6060  5.36797e-30
      28.6674  5.24589e-30
      28.7289  5.13891e-30
      28.7905  5.04292e-30
      28.8523  4.99199e-30
      28.9142  4.91697e-30
      28.9762  4.87860e-30
      29.0384  4.88660e-30
      29.1007  4.89418e-30
      29.1631  4.92353e-30
      29.2257  4.98031e-30
      29.2884  5.06902e-30
      29.3513  5.14411e-30
      29.4142  5.25595e-30
      29.4774  5.38791e-30
      29.5406  5.52597e-30
      29.6040  5.67273e-30
      29.6675  5.83535e-30
      29.7312  6.00427e-30
      29.7950  6.17778e-30
      29.8589  6.35701e-30
      29.9229  6.54656e-30
      29.9871  6.73888e-30
      30.0515  6.93888e-30
      30.1160  7.16733e-30
      30.1806  7.36726e-30
      30.2453  7.56896e-30
      30.3102  7.78340e-30
      30.3753  7.99472e-30
      30.4404  8.20925e-30
      30.5058  8.41886e-30
      30.5712  8.64635e-30
      30.6368  8.86317e-30
      30.7025  9.08070e-30
      30.7684  9.23989e-30
      30.8344  9.47063e-30
      30.9006  9.69668e-30
      30.9669  9.92180e-30
      31.0333  1.01421e-29
      31.0999  1.03652e-29
      31.1667  1.05921e-29
      31.2335  1.08152e-29
      31.3005  1.10311e-29
      31.3677  1.12499e-29
      31.4350  1.14710e-29
      31.5024  1.16892e-29
      31.5700  1.18947e-29
      31.6378  1.21137e-29
      31.7056  1.23207e-29
      31.7737  1.25230e-29
      31.8419  1.27171e-29
      31.9102  1.29138e-29
      31.9786  1.31129e-29
      32.0473  1.33015e-29
      32.1160  1.34885e-29
      32.1849  1.36843e-29
      32.2540  1.38648e-29
      32.3232  1.40372e-29
      32.3926  1.42199e-29
      32.4620  1.44024e-29
      32.5317  1.45883e-29
      32.6015  1.47684e-29
      32.6715  1.49702e-29
      32.7415  1.51687e-29
      32.8118  1.53608e-29
      32.8822  1.55636e-29
      32.9528  1.57856e-29
      33.0235  1.60176e-29
      33.0943  1.62487e-29
      33.1653  1.64931e-29
      33.2365  1.67715e-29
      33.3078  1.70494e-29
      33.3793  1.73321e-29
      33.4509  1.76338e-29
      33.5226  1.79490e-29
      33.5946  1.82785e-29
      33.6667  1.85963e-29
      33.7389  1.89363e-29
      33.8113  1.92934e-29
      33.8838  1.96461e-29
      33.9565  1.99907e-29
      34.0294  2.03313e-29
      34.1024  2.06659e-29
      34.1756  2.10039e-29
      34.2489  2.13260e-29
      34.3224  2.16324e-29
      34.3960  2.19496e-29
      34.4698  2.22289e-29
      34.5438  2.24794e-29
      34.6179  2.27236e-29
      34.6922  2.29538e-29
      34.7666  2.31673e-29
      34.8412  2.33302e-29
      34.9160  2.34952e-29
      34.9909  2.36404e-29
      35.0660  2.37485e-29
      35.1412  2.38197e-29
      35.2166  2.39047e-29
      35.2922  2.37687e-29
      35.3679  2.37132e-29
      35.4437  2.36962e-29
      35.5198  2.36732e-29
      35.5960  2.36555e-29
      35.6724  2.36102e-29
      35.7490  2.35296e-29
      35.8256  2.34685e-29
      35.9025  2.34017e-29
      35.9795  2.33410e-29
      36.0567  2.32899e-29
      36.1341  2.32490e-29
      36.2116  2.32431e-29
      36.2893  2.32649e-29
      36.3672  2.33041e-29
      36.4452  2.33989e-29
      36.5234  2.35193e-29
      36.6018  2.36974e-29
      36.6803  2.39221e-29
      36.7590  2.41944e-29
      36.8379  2.45283e-29
      36.9169  2.49366e-29
      36.9961  2.53698e-29
      37.0755  2.58541e-29
      37.1551  2.64012e-29
      37.2348  2.69956e-29
      37.3147  2.76301e-29
      37.3947  2.82949e-29
      37.4750  2.90020e-29
      37.5554  2.97403e-29
      37.6360  3.04873e-29
      37.7167  3.12643e-29
      37.7977  3.20332e-29
      37.8787  3.28241e-29
      37.9600  3.36169e-29
      38.0415  3.44120e-29
      38.1231  3.51962e-29
      38.2049  3.59532e-29
      38.2869  3.67198e-29
      38.3690  3.74785e-29
      38.4513  3.82139e-29
      38.5338  3.89310e-29
      38.6165  3.96305e-29
      38.6994  4.03044e-29
      38.7824  4.09374e-29
      38.8656  4.15400e-29
      38.9490  4.21112e-29
      39.0326  4.26430e-29
      39.1163  4.31219e-29
      39.2002  4.35426e-29
      39.2844  4.39005e-29
      39.3686  4.42121e-29
      39.4531  4.44533e-29
      39.5378  4.46255e-29
      39.6226  4.47145e-29
      39.7076  4.47362e-29
      39.7928  4.46716e-29
      39.8782  4.45231e-29
      39.9638  4.42808e-29
      40.0495  4.39353e-29
      40.1354  4.35014e-29
      40.2215  4.29700e-29
      40.3078  4.23342e-29
      40.3943  4.16021e-29
      40.4810  4.07735e-29
      40.5679  3.98384e-29
      40.6549  3.88251e-29
      40.7421  3.77066e-29
      40.8295  3.65000e-29
      40.9171  3.52202e-29
      41.0049  3.38661e-29
      41.0929  3.24460e-29
      41.1811  3.09813e-29
      41.2695  2.94815e-29
      41.3580  2.79589e-29
      41.4468  2.64239e-29
      41.5357  2.48910e-29
      41.6248  2.33756e-29
      41.7141  2.19099e-29
      41.8036  2.04936e-29
      41.8933  1.91444e-29
      41.9832  1.78666e-29
      42.0733  1.67505e-29
      42.1635  1.57394e-29
      42.2540  1.47576e-29
      42.3447  1.39104e-29
      42.4355  1.31573e-29
      42.5266  1.25179e-29
      42.6178  1.19864e-29
      42.7092  1.15337e-29
      42.8009  1.11790e-29
      42.8927  1.08960e-29
      42.9848  1.06704e-29
      43.0770  1.05000e-29
      43.1694  1.03600e-29
      43.2620  1.02320e-29
      43.3549  1.01222e-29
      43.4479  1.00263e-29
      43.5411  9.92347e-30
      43.6345  9.81758e-30
      43.7282  9.71109e-30
      43.8220  9.57280e-30
      43.9160  9.42203e-30
      44.0102  9.26345e-30
      44.1047  9.08612e-30
      44.1993  8.89205e-30
      44.2941  8.68881e-30
      44.3891  8.45975e-30
      44.4844  8.21058e-30
      44.5799  7.97901e-30
      44.6755  7.72264e-30
      44.7714  7.46843e-30
      44.8674  7.20967e-30
      44.9637  6.96695e-30
      45.0601  6.71699e-30
      45.1568  6.47017e-30
      45.2537  6.25739e-30
      45.3508  6.05202e-30
      45.4481  5.86127e-30
      45.5457  5.70722e-30
      45.6434  5.55944e-30
      45.7413  5.43783e-30
      45.8394  5.35753e-30
      45.9378  5.29023e-30
      46.0363  5.25003e-30
      46.1351  5.24135e-30
      46.2341  5.26048e-30
      46.3333  5.29001e-30
      46.4328  5.34956e-30
      46.5324  5.41842e-30
      46.6322  5.50987e-30
      46.7323  5.61436e-30
      46.8325  5.72372e-30
      46.9330  5.85326e-30
      47.0337  5.96508e-30
      47.1346  6.07435e-30
      47.2358  6.19893e-30
      47.3371  6.34102e-30
      47.4387  6.47272e-30
      47.5405  6.60153e-30
      47.6425  6.74484e-30
      47.7447  6.84608e-30
      47.8471  6.96145e-30
      47.9498  7.10138e-30
      48.0527  7.21582e-30
      48.1558  7.32332e-30
      48.2591  7.46152e-30
      48.3627  7.52380e-30
      48.4664  7.61164e-30
      48.5704  7.73275e-30
      48.6746  7.81270e-30
      48.7790  7.89295e-30
      48.8837  7.97823e-30
      48.9886  8.02638e-30
      49.0937  8.05509e-30
      49.1990  8.12258e-30
      49.3046  8.15569e-30
      49.4104  8.16780e-30
      49.5164  8.22095e-30
      49.6226  8.21305e-30
      49.7291  8.15876e-30
      49.8358  8.18002e-30
      49.9428  8.14165e-30
      50.0499  8.10006e-30
      50.1573  8.05323e-30
      50.2649  8.02754e-30
      50.3727  7.91543e-30
      50.4808  7.86460e-30
      50.5891  7.80502e-30
      50.6977  7.71472e-30
      50.8065  7.66096e-30
      50.9155  7.60172e-30
      51.0247  7.49309e-30
      51.1342  7.40981e-30
      51.2439  7.38016e-30
      51.3539  7.30697e-30
      51.4641  7.25545e-30
      51.5745  7.24157e-30
      51.6852  7.22401e-30
      51.7960  7.15612e-30
      51.9072  7.18759e-30
      52.0186  7.24008e-30
      52.1301  7.27596e-30
      52.2420  7.32338e-30
      52.3541  7.43128e-30
      52.4664  7.46596e-30
      52.5790  7.53440e-30
      52.6918  7.67425e-30
      52.8049  7.76398e-30
      52.9182  7.88410e-30
      53.0317  7.99582e-30
      53.1455  8.12714e-30
      53.2595  8.21104e-30
      53.3738  8.32507e-30
      53.4883  8.46046e-30
      53.6031  8.56706e-30
      53.7181  8.66825e-30
      53.8334  8.78401e-30
      53.9489  8.87041e-30
      54.0646  8.92900e-30
      54.1806  9.03626e-30
      54.2969  9.12333e-30
      54.4134  9.19519e-30
      54.5301  9.17653e-30
      54.6471  9.27585e-30
      54.7644  9.34874e-30
      54.8819  9.40441e-30
      54.9996  9.49249e-30
      55.1176  9.58926e-30
      55.2359  9.67480e-30
      55.3544  9.75195e-30
      55.4732  9.86536e-30
      55.5922  9.97306e-30
      55.7115  1.01004e-29
      55.8310  1.02394e-29
      55.9508  1.04022e-29
      56.0709  1.05581e-29
      56.1912  1.07586e-29
      56.3117  1.09655e-29
      56.4326  1.11963e-29
      56.5536  1.14247e-29
      56.6750  1.16995e-29
      56.7966  1.19748e-29
      56.9185  1.22637e-29
      57.0406  1.26039e-29
      57.1630  1.29242e-29
      57.2856  1.32499e-29
      57.4085  1.36100e-29
      57.5317  1.39699e-29
      57.6551  1.43336e-29
      57.7788  1.47100e-29
      57.9028  1.50941e-29
      58.0271  1.54794e-29
      58.1516  1.58597e-29
      58.2763  1.62791e-29
      58.4013  1.66691e-29
      58.5267  1.70486e-29
      58.6522  1.74472e-29
      58.7781  1.78355e-29
      58.9042  1.82203e-29
      59.0306  1.85809e-29
      59.1573  1.89692e-29
      59.2842  1.93525e-29
      59.4114  1.96829e-29
      59.5388  2.00275e-29
      59.6666  2.03607e-29
      59.7946  2.06765e-29
      59.9229  2.09738e-29
      60.0515  2.12394e-29
      60.1803  2.15223e-29
      60.3095  2.17584e-29
      60.4389  2.19457e-29
      60.5685  2.21168e-29
      60.6985  2.22649e-29
      60.8287  2.23907e-29
      60.9592  2.24457e-29
      61.0900  2.25026e-29
      61.2211  2.25172e-29
      61.3525  2.24878e-29
      61.4841  2.23821e-29
      61.6160  2.22783e-29
      61.7482  2.21290e-29
      61.8807  2.18876e-29
      62.0135  2.15825e-29
      62.1465  2.12627e-29
      62.2799  2.09056e-29
      62.4135  2.04624e-29
      62.5474  1.99630e-29
      62.6816  1.94353e-29
      62.8161  1.88511e-29
      62.9509  1.82154e-29
      63.0860  1.75388e-29
      63.2213  1.68581e-29
      63.3570  1.61488e-29
      63.4929  1.53739e-29
      63.6292  1.45791e-29
      63.7657  1.38069e-29
      63.9025  1.30231e-29
      64.0396  1.22255e-29
      64.1770  1.14323e-29
      64.3147  1.06967e-29
      64.4527  1.00029e-29
      64.5910  9.29964e-30
      64.7296  8.65610e-30
      64.8685  8.06855e-30
      65.0076  7.55238e-30
      65.1471  7.08667e-30
      65.2869  6.68599e-30
      65.4270  6.36967e-30
      65.5673  6.13675e-30
      65.7080  5.94122e-30
      65.8490  5.80301e-30
      65.9903  5.72575e-30
      66.1319  5.68794e-30
      66.2738  5.72649e-30
      66.4160  5.78058e-30
      66.5585  5.89192e-30
      66.7013  6.06269e-30
      66.8444  6.23575e-30
      66.9878  6.40590e-30
      67.1316  6.59820e-30
      67.2756  6.82240e-30
      67.4200  7.06117e-30
      67.5646  7.29086e-30
      67.7096  7.52041e-30
      67.8549  7.80885e-30
      68.0005  8.08965e-30
      68.1463  8.35343e-30
      68.2925  8.60013e-30
      68.4391  8.90211e-30
      68.5860  9.20836e-30
      68.7331  9.49973e-30
      68.8806  9.78338e-30
      69.0284  1.01120e-29
      69.1765  1.04531e-29
      69.3249  1.07885e-29
      69.4736  1.11029e-29
      69.6227  1.14276e-29
      69.7721  1.17875e-29
      69.9218  1.21396e-29
      70.0718  1.24879e-29
      70.2222  1.28300e-29
      70.3728  1.32099e-29
      70.5238  1.36009e-29
      70.6751  1.39771e-29
      70.8268  1.43330e-29
      70.9787  1.47173e-29
      71.1311  1.51042e-29
      71.2837  1.54924e-29
      71.4366  1.58651e-29
      71.5899  1.62481e-29
      71.7435  1.66563e-29
      71.8974  1.70553e-29
      72.0517  1.74443e-29
      72.2063  1.78368e-29
      72.3612  1.82137e-29
      72.5165  1.85984e-29
      72.6721  1.89651e-29
      72.8280  1.93285e-29
      72.9842  1.96734e-29
      73.1408  2.00297e-29
      73.2978  2.03807e-29
      73.4550  2.07093e-29
      73.6126  2.10067e-29
      73.7706  2.12992e-29
      73.9289  2.15960e-29
      74.0875  2.18762e-29
      74.2465  2.21303e-29
      74.4058  2.23768e-29
      74.5654  2.25966e-29
      74.7254  2.27846e-29
      74.8857  2.29689e-29
      75.0464  2.31423e-29
      75.2075  2.32775e-29
      75.3688  2.33968e-29
      75.5305  2.34972e-29
      75.6926  2.35540e-29
      75.8550  2.36164e-29
      76.0177  2.36518e-29
      76.1808  2.35448e-29
      76.3443  2.32621e-29
      76.5081  2.32811e-29
      76.6723  2.32318e-29
      76.8368  2.31794e-29
      77.0016  2.31412e-29
      77.1668  2.30831e-29
      77.3324  2.30279e-29
      77.4983  2.29920e-29
      77.6646  2.29440e-29
      77.8312  2.29168e-29
      77.9983  2.29306e-29
      78.1656  2.29481e-29
      78.3333  2.29920e-29
      78.5014  2.30984e-29
      78.6698  2.32017e-29
      78.8386  2.33409e-29
      79.0078  2.35526e-29
      79.1773  2.37918e-29
      79.3472  2.40692e-29
      79.5175  2.43843e-29
      79.6880  2.47607e-29
      79.8590  2.51295e-29
      80.0304  2.55642e-29
      80.2021  2.59166e-29
      80.3741  2.64628e-29
      80.5466  2.69626e-29
      80.7194  2.74713e-29
      80.8926  2.79760e-29
      81.0662  2.84717e-29
      81.2401  2.89845e-29
      81.4145  2.94960e-29
      81.5891  2.99916e-29
      81.7642  3.04750e-29
      81.9396  3.09536e-29
      82.1154  3.14008e-29
      82.2916  3.18128e-29
      82.4681  3.22291e-29
      82.6451  3.26166e-29
      82.8225  3.29785e-29
      83.0001  3.33072e-29
      83.1782  3.36079e-29
      83.3567  3.38616e-29
      83.5355  3.40847e-29
      83.7148  3.42762e-29
      83.8944  3.44102e-29
      84.0744  3.45071e-29
      84.2548  3.45606e-29
      84.4356  3.45724e-29
      84.6168  3.45191e-29
      84.7983  3.44203e-29
      84.9802  3.42789e-29
      85.1626  3.40788e-29
      85.3453  3.38251e-29
      85.5284  3.35201e-29
      85.7120  3.31594e-29
      85.8959  3.27455e-29
      86.0802  3.22773e-29
      86.2649  3.17575e-29
      86.4499  3.11932e-29
      86.6354  3.05777e-29
      86.8213  2.99231e-29
      87.0075  2.92168e-29
      87.1942  2.84760e-29
      87.3814  2.77055e-29
      87.5689  2.69003e-29
      87.7568  2.60602e-29
      87.9450  2.51979e-29
      88.1337  2.43087e-29
      88.3228  2.34033e-29
      88.5123  2.24888e-29
      88.7022  2.15569e-29
      88.8925  2.06150e-29
      89.0833  1.96801e-29
      89.2744  1.87343e-29
      89.4660  1.77973e-29
      89.6579  1.68701e-29
      89.8503  1.59600e-29
      90.0431  1.50717e-29
      90.2363  1.42023e-29
      90.4299  1.33589e-29
      90.6240  1.25410e-29
      90.8184  1.17698e-29
      91.0132  1.10336e-29
      91.2085  1.03423e-29
      91.4042  9.70565e-30
      91.6003  9.10940e-30
      91.7969  8.53940e-30
      91.9938  8.03999e-30
      92.1912  7.57604e-30
      92.3890  7.14943e-30
      92.5873  6.75968e-30
      92.7859  6.40453e-30
      92.9850  6.06961e-30
      93.1845  5.76858e-30
      93.3844  5.48217e-30
      93.5848  5.21389e-30
      93.7856  4.96886e-30
      93.9868  4.73245e-30
      94.1885  4.50201e-30
      94.3906  4.29282e-30
      94.5931  4.09700e-30
      94.7961  3.89291e-30
      94.9995  3.70467e-30
      95.2032  3.53339e-30
      95.4075  3.35208e-30
      95.6122  3.16755e-30
      95.8174  3.00979e-30
      96.0230  2.85292e-30
      96.2290  2.69775e-30
      96.4355  2.53179e-30
      96.6424  2.38868e-30
      96.8497  2.23151e-30
      97.0575  2.08370e-30
      97.2658  1.94151e-30
      97.4744  1.80932e-30
      97.6837  1.69301e-30
      97.8932  1.58959e-30
      98.1033  1.46327e-30
      98.3138  1.36205e-30
      98.5247  1.28510e-30
      98.7361  1.21171e-30
      98.9480  1.14410e-30
      99.1602  1.09493e-30
      99.3730  1.06813e-30
      99.5863  1.03391e-30
      99.7999  1.01401e-30
      100.014  1.00511e-30
      100.229  1.01492e-30
      100.444  1.01879e-30
      100.659  1.02284e-30
      100.875  1.03465e-30
      101.092  1.06503e-30
      101.308  1.07308e-30
      101.526  1.11054e-30
      101.744  1.13275e-30
      101.962  1.15175e-30
      102.181  1.18093e-30
      102.400  1.22228e-30
      102.620  1.24167e-30
      102.840  1.30346e-30
      103.061  1.31461e-30
      103.282  1.35094e-30
      103.503  1.37522e-30
      103.725  1.42622e-30
      103.948  1.48530e-30
      104.171  1.52902e-30
      104.394  1.53777e-30
      104.618  1.64153e-30
      104.843  1.67029e-30
      105.068  1.74096e-30
      105.293  1.82621e-30
      105.519  1.88514e-30
      105.746  2.04175e-30
      105.973  2.03583e-30
      106.200  2.07314e-30
      106.428  2.27105e-30
      106.656  2.44137e-30
      106.885  2.64402e-30
      107.114  2.86768e-30
      107.344  2.85592e-30
      107.574  3.02454e-30
      107.805  3.15568e-30
      108.037  3.47016e-30
      108.268  3.61667e-30
      108.501  3.92006e-30
      108.733  4.04946e-30
      108.967  4.26993e-30
      109.201  4.66922e-30
      109.435  4.79844e-30
      109.670  5.07887e-30
      109.905  5.65295e-30
      110.141  5.92044e-30
      110.377  6.05542e-30
      110.614  6.56627e-30
      110.851  6.95555e-30
      111.089  7.39156e-30
      111.328  7.59160e-30
      111.566  8.12361e-30
      111.806  8.39008e-30
      112.046  8.67340e-30
      112.286  9.24906e-30
      112.527  9.70041e-30
      112.768  1.01642e-29
      113.010  1.07179e-29
      113.253  1.11732e-29
      113.496  1.15296e-29
      113.739  1.19956e-29
      113.983  1.25906e-29
      114.228  1.30226e-29
      114.473  1.36234e-29
      114.719  1.42406e-29
      114.965  1.46989e-29
      115.211  1.52169e-29
      115.459  1.58586e-29
      115.706  1.64020e-29
      115.955  1.70168e-29
      116.203  1.75706e-29
      116.453  1.83579e-29
      116.703  1.86130e-29
      116.953  1.93677e-29
      117.204  2.00740e-29
      117.455  2.05514e-29
      117.707  2.12306e-29
      117.960  2.19106e-29
      118.213  2.25562e-29
      118.467  2.31321e-29
      118.721  2.37063e-29
      118.976  2.45449e-29
      119.231  2.50552e-29
      119.487  2.57757e-29
      119.743  2.63701e-29
      120.000  2.70300e-29
      120.258  2.77460e-29
      120.516  2.83994e-29
      120.774  2.90916e-29
      121.033  2.95992e-29
      121.293  3.01716e-29
      121.553  3.07660e-29
      121.814  3.13347e-29
      122.075  3.18331e-29
      122.337  3.23085e-29
      122.600  3.28571e-29
      122.863  3.32874e-29
      123.126  3.37153e-29
      123.391  3.41173e-29
      123.655  3.44759e-29
      123.921  3.47605e-29
      124.187  3.49953e-29
      124.453  3.52286e-29
      124.720  3.53955e-29
      124.988  3.55035e-29
      125.256  3.55401e-29
      125.525  3.55492e-29
      125.794  3.54645e-29
      126.064  3.53224e-29
      126.334  3.51040e-29
